lead_id,company,category,channel,owner,signal_score,created_date,stage,mql_date,sql_date,opp_date,closed_date,deal_value_monthly_usd,outcome,lost_reason
1769,Foxglove Beauty,Home,Outbound LinkedIn,R. Iyer,8.37,2026-04-22,Lead,,,,,,,
1770,Lumen Collective,Baby,Outbound LinkedIn,R. Iyer,8.35,2026-04-01,MQL,2026-04-04,,,,,,
1771,Meridian Supply Co III,Kitchen,Content/organic,A. Chouhan,3.67,2026-04-05,Lead,,,,,,,
1772,Basalt Kitchen Co,Baby,Outbound LinkedIn,A. Chouhan,3.76,2026-04-05,Lead,,,,,,,
1773,Meridian Collective IV,Skin,Cold email sequence,A. Chouhan,8.31,2026-04-29,Lead,,,,,,,
1774,Thistle Living II,Home,Cold email sequence,A. Chouhan,7.84,2026-04-04,Closed Lost,2026-04-10,2026-04-15,2026-04-21,2026-04-29,800,Lost,No budget
1775,Tiny Sprout Home Co,Outdoor,Cold email sequence,A. Chouhan,4.28,2026-04-02,Lead,,,,,,,
1776,Thistle Gadgets II,Outdoor,Signal-scored inbound,R. Iyer,3.28,2026-04-10,Lead,,,,,,,
1777,Foxglove Beauty II,Baby,Content/organic,A. Chouhan,6.82,2026-04-07,SQL,2026-04-10,2026-04-14,,,,,
1778,Lumen Collective II,Kitchen,Signal-scored inbound,S. Kapoor,8.08,2026-04-20,SQL,2026-04-25,2026-04-27,,,,,
1779,Coral & Co Kitchen Co IV,Skin,Signal-scored inbound,S. Kapoor,3.03,2026-04-24,MQL,2026-04-26,,,,,,
1780,Cinderwood Works IV,Kitchen,Cold email sequence,A. Chouhan,5.86,2026-04-04,MQL,2026-04-07,,,,,,
1781,Driftwood Kitchen Co II,Gadgets,Outbound LinkedIn,R. Iyer,3.8,2026-04-04,Lead,,,,,,,
1782,Meridian Collective V,Skin,Outbound LinkedIn,A. Chouhan,3.53,2026-04-16,MQL,2026-04-19,,,,,,
1783,Silverline Naturals III,Outdoor,Signal-scored inbound,R. Iyer,4.89,2026-04-28,Lead,,,,,,,
1784,Cinderwood Baby III,Outdoor,Content/organic,R. Iyer,4.17,2026-04-22,Lead,,,,,,,
1785,Glow Ritual Goods Co II,Outdoor,Outbound LinkedIn,S. Kapoor,3.55,2026-04-05,MQL,2026-04-11,,,,,,
1786,Glow Ritual Baby Goods,Baby,Outbound LinkedIn,A. Chouhan,5.2,2026-04-20,Lead,,,,,,,
1787,Ember Beauty,Gadgets,Referral,S. Kapoor,6.24,2026-04-25,Lead,,,,,,,
1788,Windrow Pet Supply II,Pet,Outbound LinkedIn,S. Kapoor,6.92,2026-04-13,Lead,,,,,,,
1789,Thistle Pet Supply IV,Home,Cold email sequence,A. Chouhan,3.79,2026-04-16,Lead,,,,,,,
1790,Pinehaven Skin Co II,Beauty,Signal-scored inbound,A. Chouhan,8.4,2026-04-16,Lead,,,,,,,
1791,Bluebell Goods Co II,Kitchen,Signal-scored inbound,S. Kapoor,7.05,2026-04-25,MQL,2026-04-30,,,,,,
1792,Wren & Co Studio III,Gadgets,Signal-scored inbound,R. Iyer,6.19,2026-04-09,Lead,,,,,,,
1793,Wren & Co Home Co,Beauty,Content/organic,A. Chouhan,5.49,2026-04-11,Lead,,,,,,,
1794,Halcyon Studio III,Beauty,Signal-scored inbound,S. Kapoor,7.29,2026-04-25,Closed Won,2026-05-01,2026-05-09,2026-05-18,2026-06-06,1200,Won,
1795,Rosemere Works V,Outdoor,Outbound LinkedIn,A. Chouhan,6.29,2026-04-13,MQL,2026-04-18,,,,,,
1796,Cobalt Collective II,Skin,Signal-scored inbound,A. Chouhan,6.84,2026-04-05,Lead,,,,,,,
1797,Marigold Home Co II,Kitchen,Outbound LinkedIn,R. Iyer,5.24,2026-04-12,MQL,2026-04-13,,,,,,
1798,Northfield Outdoor IV,Skin,Outbound LinkedIn,S. Kapoor,3.43,2026-04-10,Closed Lost,2026-04-12,2026-04-19,2026-04-28,2026-05-13,1500,Lost,Timing not right
1799,Hearthstone Works II,Beauty,Content/organic,R. Iyer,6.71,2026-04-11,Lead,,,,,,,
1800,Wren & Co Works III,Baby,Cold email sequence,A. Chouhan,5.18,2026-04-17,Lead,,,,,,,
1801,Rosemere Living IV,Home,Outbound LinkedIn,R. Iyer,9.3,2026-04-07,MQL,2026-04-08,,,,,,
1802,Amberlight Kitchen Co III,Skin,Signal-scored inbound,R. Iyer,9.48,2026-04-13,Lead,,,,,,,
1803,Cobalt Baby,Baby,Outbound LinkedIn,R. Iyer,3.44,2026-04-26,Lead,,,,,,,
1804,Driftwood Kitchen Co III,Kitchen,Cold email sequence,S. Kapoor,8.35,2026-04-17,Lead,,,,,,,
1805,Driftwood Living IV,Gadgets,Outbound LinkedIn,R. Iyer,7.06,2026-04-15,Lead,,,,,,,
1806,Amberlight Baby Goods IV,Beauty,Cold email sequence,S. Kapoor,8.61,2026-04-19,MQL,2026-04-25,,,,,,
1807,Silverline Studio II,Skin,Content/organic,S. Kapoor,8.26,2026-04-28,Lead,,,,,,,
1808,Driftwood Gadgets,Gadgets,Outbound LinkedIn,A. Chouhan,4.56,2026-04-24,Lead,,,,,,,
1809,Verdant Supply Co IV,Pet,Signal-scored inbound,A. Chouhan,7.12,2026-04-28,MQL,2026-05-01,,,,,,
1810,Lumen Outdoor III,Pet,Signal-scored inbound,A. Chouhan,4.25,2026-04-08,Lead,,,,,,,
1811,Verdant Studio II,Outdoor,Outbound LinkedIn,R. Iyer,5.74,2026-04-29,MQL,2026-05-01,,,,,,
1812,Hearthstone Pet Supply,Skin,Cold email sequence,A. Chouhan,7.19,2026-04-02,Lead,,,,,,,
1813,Meridian Home Co II,Beauty,Referral,A. Chouhan,5.04,2026-04-10,Lead,,,,,,,
1814,Larkspur Supply Co IV,Kitchen,Cold email sequence,A. Chouhan,5.58,2026-04-27,Lead,,,,,,,
1815,Aurora Outdoor II,Baby,Outbound LinkedIn,S. Kapoor,9.06,2026-04-17,Lead,,,,,,,
1816,Windrow Pet Supply III,Outdoor,Referral,A. Chouhan,6.9,2026-04-25,Lead,,,,,,,
1817,Solace Goods Co II,Gadgets,Content/organic,A. Chouhan,3.94,2026-04-06,MQL,2026-04-09,,,,,,
1818,Lumen Gadgets IV,Outdoor,Outbound LinkedIn,S. Kapoor,9.17,2026-04-11,Lead,,,,,,,
1819,Meridian Outdoor III,Skin,Referral,A. Chouhan,5.36,2026-04-23,SQL,2026-04-26,2026-04-28,,,,,
1820,Rosemere Gadgets II,Gadgets,Signal-scored inbound,R. Iyer,5.01,2026-04-23,SQL,2026-04-29,2026-05-04,,,,,
1821,Ember Home Co III,Pet,Content/organic,R. Iyer,4.96,2026-04-30,Lead,,,,,,,
1822,Northfield Naturals VI,Gadgets,Referral,A. Chouhan,8.95,2026-04-21,MQL,2026-04-27,,,,,,
1823,Voltix Pet Supply III,Baby,Referral,R. Iyer,6.06,2026-04-14,Lead,,,,,,,
1824,Solace Supply Co II,Baby,Referral,S. Kapoor,4.7,2026-04-03,MQL,2026-04-08,,,,,,
1825,Amberlight Living II,Outdoor,Cold email sequence,A. Chouhan,7.17,2026-04-06,Lead,,,,,,,
1826,Wren & Co Skin Co II,Beauty,Outbound LinkedIn,S. Kapoor,4.99,2026-04-19,MQL,2026-04-21,,,,,,
1827,Coral & Co Skin Co II,Pet,Cold email sequence,R. Iyer,5.93,2026-04-28,Lead,,,,,,,
1828,Lumen Baby Goods VII,Kitchen,Cold email sequence,A. Chouhan,3.55,2026-04-12,MQL,2026-04-16,,,,,,
1829,Larkspur Outdoor II,Beauty,Content/organic,S. Kapoor,7.21,2026-04-21,MQL,2026-04-22,,,,,,
1830,Cascade Pet Supply,Home,Signal-scored inbound,S. Kapoor,5.79,2026-04-09,Closed Lost,2026-04-12,2026-04-15,2026-04-26,2026-05-15,1200,Lost,Chose competitor
1831,Basalt Works V,Baby,Signal-scored inbound,A. Chouhan,4.24,2026-04-28,Lead,,,,,,,
1832,Lumen Naturals II,Outdoor,Outbound LinkedIn,R. Iyer,8.57,2026-04-20,MQL,2026-04-23,,,,,,
1833,Cascade Supply Co III,Home,Outbound LinkedIn,A. Chouhan,3.19,2026-04-09,MQL,2026-04-13,,,,,,
1834,Marigold Studio IV,Baby,Signal-scored inbound,A. Chouhan,8.66,2026-04-23,MQL,2026-04-25,,,,,,
1835,Coral & Co Supply Co III,Skin,Signal-scored inbound,S. Kapoor,3.38,2026-04-11,Lead,,,,,,,
1836,Meridian Collective VI,Beauty,Signal-scored inbound,S. Kapoor,7.03,2026-04-10,Lead,,,,,,,
1837,Rosemere Collective,Home,Content/organic,S. Kapoor,3.27,2026-04-06,MQL,2026-04-11,,,,,,
1838,Solace Studio III,Home,Signal-scored inbound,S. Kapoor,6.45,2026-04-05,SQL,2026-04-08,2026-04-12,,,,,
1839,Basalt Pet Supply,Kitchen,Content/organic,R. Iyer,8.87,2026-04-09,Lead,,,,,,,
1840,Foxglove Pet Supply III,Kitchen,Outbound LinkedIn,A. Chouhan,5.05,2026-04-16,Lead,,,,,,,
1841,Aurora Studio II,Beauty,Signal-scored inbound,A. Chouhan,4.49,2026-04-02,Lead,,,,,,,
1842,Bluebell Studio II,Pet,Signal-scored inbound,R. Iyer,3.27,2026-04-12,Lead,,,,,,,
1843,Amberlight Works,Outdoor,Outbound LinkedIn,S. Kapoor,8.63,2026-04-04,MQL,2026-04-06,,,,,,
1844,Bluebell Baby Goods III,Skin,Outbound LinkedIn,S. Kapoor,6.81,2026-04-19,Lead,,,,,,,
1845,Hearthstone Baby Goods II,Pet,Content/organic,A. Chouhan,7.99,2026-04-22,Closed Lost,2026-04-25,2026-04-28,2026-05-10,2026-05-30,600,Lost,No budget
1846,Tiny Sprout Studio III,Outdoor,Outbound LinkedIn,R. Iyer,6.86,2026-04-01,MQL,2026-04-02,,,,,,
1847,Halcyon Living II,Home,Signal-scored inbound,A. Chouhan,8.21,2026-04-10,MQL,2026-04-11,,,,,,
1848,Amberlight Goods Co III,Baby,Outbound LinkedIn,A. Chouhan,4.56,2026-04-25,Lead,,,,,,,
1849,Tiny Sprout Home Co II,Gadgets,Signal-scored inbound,R. Iyer,4.85,2026-04-25,Lead,,,,,,,
1850,Aurora Beauty III,Skin,Outbound LinkedIn,R. Iyer,7.78,2026-04-30,MQL,2026-05-06,,,,,,
1851,Marigold Beauty II,Kitchen,Outbound LinkedIn,R. Iyer,5.9,2026-04-13,Lead,,,,,,,
1852,Windrow Supply Co,Baby,Cold email sequence,R. Iyer,6.99,2026-04-14,Lead,,,,,,,
1853,Tiny Sprout Gadgets IV,Kitchen,Content/organic,S. Kapoor,4.46,2026-04-22,Lead,,,,,,,
1854,Opaline Works II,Baby,Signal-scored inbound,R. Iyer,3.51,2026-04-26,Lead,,,,,,,
1855,Aurora Skin Co II,Skin,Referral,S. Kapoor,5.78,2026-04-19,MQL,2026-04-20,,,,,,
1856,Thistle Beauty,Pet,Outbound LinkedIn,R. Iyer,7.3,2026-04-19,Lead,,,,,,,
1857,Marigold Pet Supply,Baby,Cold email sequence,A. Chouhan,3.74,2026-04-22,Lead,,,,,,,
1858,Wren & Co Baby Goods II,Pet,Signal-scored inbound,R. Iyer,8.7,2026-04-10,MQL,2026-04-16,,,,,,
1859,Rosemere Studio III,Skin,Outbound LinkedIn,A. Chouhan,4.37,2026-04-03,Lead,,,,,,,
1860,Cobalt Pet Supply II,Baby,Outbound LinkedIn,A. Chouhan,3.04,2026-04-04,MQL,2026-04-10,,,,,,
1861,Coral & Co Goods Co,Outdoor,Signal-scored inbound,S. Kapoor,5.34,2026-04-22,Lead,,,,,,,
1862,Rosemere Goods Co IV,Skin,Signal-scored inbound,A. Chouhan,3.09,2026-04-04,Lead,,,,,,,
1863,Coral & Co Kitchen Co V,Beauty,Signal-scored inbound,S. Kapoor,3.94,2026-04-08,Lead,,,,,,,
1864,Pinehaven Kitchen Co,Baby,Signal-scored inbound,R. Iyer,3.96,2026-04-14,MQL,2026-04-16,,,,,,
1865,Silverline Studio III,Outdoor,Outbound LinkedIn,R. Iyer,6.8,2026-04-07,Closed Lost,2026-04-11,2026-04-13,2026-04-22,2026-05-12,1200,Lost,Unresponsive after SQL
1866,Cobalt Naturals IV,Beauty,Outbound LinkedIn,R. Iyer,6.34,2026-04-24,Lead,,,,,,,
1867,Rosemere Works VI,Gadgets,Cold email sequence,S. Kapoor,3.12,2026-04-19,MQL,2026-04-20,,,,,,
1868,Pinehaven Supply Co III,Outdoor,Signal-scored inbound,S. Kapoor,9.1,2026-04-12,SQL,2026-04-16,2026-04-22,,,,,
1869,Meridian Collective VII,Outdoor,Signal-scored inbound,A. Chouhan,6.82,2026-04-22,MQL,2026-04-27,,,,,,
1870,Coral & Co Studio III,Home,Referral,S. Kapoor,7.62,2026-04-14,Lead,,,,,,,
1871,Rosemere Collective II,Outdoor,Cold email sequence,A. Chouhan,7.04,2026-04-10,Lead,,,,,,,
1872,Tiny Sprout Works II,Home,Signal-scored inbound,A. Chouhan,6.94,2026-04-04,Lead,,,,,,,
1873,Meridian Naturals IV,Gadgets,Signal-scored inbound,A. Chouhan,9.5,2026-04-12,Lead,,,,,,,
1874,Marigold Baby Goods III,Home,Referral,S. Kapoor,3.21,2026-04-03,MQL,2026-04-04,,,,,,
1875,Glow Ritual Outdoor III,Outdoor,Signal-scored inbound,R. Iyer,8.1,2026-04-25,MQL,2026-04-30,,,,,,
1876,Aurora Beauty IV,Beauty,Content/organic,R. Iyer,8.19,2026-04-27,Lead,,,,,,,
1877,Glow Ritual Beauty III,Beauty,Outbound LinkedIn,A. Chouhan,7.09,2026-04-28,SQL,2026-05-01,2026-05-07,,,,,
1878,Foxglove Works III,Baby,Signal-scored inbound,R. Iyer,5.17,2026-04-05,MQL,2026-04-07,,,,,,
1879,Driftwood Home Co,Gadgets,Referral,R. Iyer,5.22,2026-04-17,MQL,2026-04-20,,,,,,
1880,Foxglove Supply Co III,Kitchen,Cold email sequence,A. Chouhan,3.99,2026-04-25,Lead,,,,,,,
1881,Wren & Co Outdoor V,Home,Cold email sequence,R. Iyer,8.97,2026-04-29,MQL,2026-05-04,,,,,,
1882,Marigold Home Co III,Outdoor,Signal-scored inbound,A. Chouhan,7.66,2026-04-17,Lead,,,,,,,
1883,Tiny Sprout Living IV,Kitchen,Outbound LinkedIn,A. Chouhan,5.82,2026-04-13,Lead,,,,,,,
1884,Rosemere Skin Co,Beauty,Content/organic,S. Kapoor,8.19,2026-04-29,Lead,,,,,,,
1885,Verdant Supply Co V,Pet,Referral,S. Kapoor,6.6,2026-04-10,Lead,,,,,,,
1886,Solace Collective II,Beauty,Referral,S. Kapoor,6.97,2026-04-05,Lead,,,,,,,
1887,Halcyon Kitchen Co IV,Outdoor,Cold email sequence,S. Kapoor,5.63,2026-04-07,Lead,,,,,,,
1888,Tiny Sprout Gadgets V,Kitchen,Outbound LinkedIn,S. Kapoor,7.81,2026-04-05,Lead,,,,,,,
1889,Amberlight Naturals,Gadgets,Signal-scored inbound,S. Kapoor,5.03,2026-04-11,Lead,,,,,,,
1890,Bluebell Home Co,Beauty,Referral,S. Kapoor,6.85,2026-04-08,Lead,,,,,,,
1891,Verdant Supply Co VI,Baby,Cold email sequence,R. Iyer,4.69,2026-04-17,MQL,2026-04-18,,,,,,
1892,Glow Ritual Studio III,Skin,Outbound LinkedIn,A. Chouhan,5.95,2026-04-08,Lead,,,,,,,
1893,Windrow Outdoor IV,Kitchen,Signal-scored inbound,S. Kapoor,8.1,2026-04-23,Lead,,,,,,,
1894,Aurora Goods Co III,Gadgets,Signal-scored inbound,S. Kapoor,6.79,2026-04-27,Lead,,,,,,,
1895,Halcyon Beauty III,Home,Cold email sequence,R. Iyer,3.53,2026-04-02,Lead,,,,,,,
1896,Aurora Works III,Gadgets,Outbound LinkedIn,R. Iyer,7.4,2026-04-13,Lead,,,,,,,
1897,Thistle Goods Co III,Skin,Outbound LinkedIn,S. Kapoor,5.75,2026-04-15,Lead,,,,,,,
1898,Meridian Supply Co IV,Home,Signal-scored inbound,A. Chouhan,6.15,2026-04-15,MQL,2026-04-21,,,,,,
1899,Thistle Beauty II,Gadgets,Outbound LinkedIn,A. Chouhan,7.85,2026-04-18,MQL,2026-04-19,,,,,,
1900,Driftwood Beauty V,Baby,Outbound LinkedIn,R. Iyer,3.26,2026-04-05,MQL,2026-04-08,,,,,,
1901,Verdant Naturals III,Outdoor,Signal-scored inbound,A. Chouhan,3.92,2026-04-19,Lead,,,,,,,
1902,Opaline Naturals II,Skin,Signal-scored inbound,S. Kapoor,6.18,2026-04-04,Lead,,,,,,,
1903,Tiny Sprout Gadgets VI,Pet,Outbound LinkedIn,R. Iyer,6.68,2026-04-29,MQL,2026-05-03,,,,,,
1904,Silverline Skin Co II,Home,Outbound LinkedIn,R. Iyer,7.95,2026-04-22,MQL,2026-04-28,,,,,,
1905,Wren & Co Supply Co V,Pet,Signal-scored inbound,R. Iyer,5.2,2026-04-02,Lead,,,,,,,
1906,Larkspur Studio II,Skin,Cold email sequence,A. Chouhan,7.6,2026-04-19,Lead,,,,,,,
1907,Foxglove Naturals IV,Baby,Cold email sequence,A. Chouhan,4.25,2026-04-20,Lead,,,,,,,
1908,Foxglove Gadgets II,Gadgets,Cold email sequence,S. Kapoor,8.83,2026-04-04,Lead,,,,,,,
1909,Amberlight Baby Goods V,Beauty,Signal-scored inbound,A. Chouhan,4.59,2026-04-23,Lead,,,,,,,
1910,Windrow Studio II,Baby,Cold email sequence,S. Kapoor,5.08,2026-04-19,MQL,2026-04-20,,,,,,
1911,Bluebell Supply Co III,Beauty,Referral,R. Iyer,5.48,2026-04-03,MQL,2026-04-04,,,,,,
1912,Verdant Skin Co,Home,Signal-scored inbound,A. Chouhan,4.0,2026-04-14,Lead,,,,,,,
1913,Voltix Living III,Home,Signal-scored inbound,A. Chouhan,4.94,2026-04-04,MQL,2026-04-08,,,,,,
1914,Lumen Goods Co,Baby,Signal-scored inbound,A. Chouhan,7.89,2026-04-19,MQL,2026-04-24,,,,,,
1915,Ember Beauty II,Skin,Signal-scored inbound,R. Iyer,6.6,2026-04-03,Lead,,,,,,,
1916,Driftwood Outdoor III,Beauty,Signal-scored inbound,S. Kapoor,7.39,2026-04-08,Lead,,,,,,,
1917,Pinehaven Skin Co III,Skin,Outbound LinkedIn,R. Iyer,3.55,2026-04-21,Lead,,,,,,,
1918,Wren & Co Skin Co III,Kitchen,Outbound LinkedIn,A. Chouhan,8.08,2026-04-18,Lead,,,,,,,
1919,Opaline Studio,Beauty,Signal-scored inbound,R. Iyer,9.25,2026-04-20,Closed Lost,2026-04-22,2026-05-01,2026-05-08,2026-05-25,2200,Lost,Timing not right
1920,Basalt Kitchen Co II,Skin,Signal-scored inbound,S. Kapoor,6.47,2026-04-03,MQL,2026-04-07,,,,,,
1921,Basalt Skin Co III,Skin,Referral,A. Chouhan,6.97,2026-04-26,MQL,2026-05-02,,,,,,
1922,Pinehaven Pet Supply,Outdoor,Signal-scored inbound,S. Kapoor,9.39,2026-04-11,MQL,2026-04-16,,,,,,
1923,Opaline Skin Co II,Beauty,Outbound LinkedIn,A. Chouhan,8.86,2026-04-22,MQL,2026-04-27,,,,,,
1924,Coral & Co Works II,Pet,Outbound LinkedIn,S. Kapoor,7.23,2026-04-18,MQL,2026-04-24,,,,,,
1925,Glow Ritual Collective II,Pet,Referral,R. Iyer,5.51,2026-04-27,Lead,,,,,,,
1926,Coral & Co Home Co III,Baby,Outbound LinkedIn,A. Chouhan,5.89,2026-04-08,Lead,,,,,,,
1927,Foxglove Pet Supply IV,Kitchen,Signal-scored inbound,S. Kapoor,7.06,2026-04-26,Lead,,,,,,,
1928,Northfield Works III,Kitchen,Signal-scored inbound,R. Iyer,8.88,2026-04-23,Lead,,,,,,,
1929,Hearthstone Kitchen Co III,Pet,Signal-scored inbound,R. Iyer,6.7,2026-04-16,MQL,2026-04-18,,,,,,
1930,Windrow Baby Goods,Baby,Outbound LinkedIn,S. Kapoor,3.42,2026-04-09,Lead,,,,,,,
1931,Cinderwood Outdoor III,Skin,Signal-scored inbound,S. Kapoor,3.15,2026-04-23,Lead,,,,,,,
1932,Cobalt Pet Supply III,Outdoor,Signal-scored inbound,R. Iyer,7.17,2026-04-21,MQL,2026-04-24,,,,,,
1933,Driftwood Pet Supply,Baby,Cold email sequence,R. Iyer,6.22,2026-04-17,Lead,,,,,,,
1934,Larkspur Outdoor III,Beauty,Signal-scored inbound,R. Iyer,6.46,2026-04-11,MQL,2026-04-13,,,,,,
1935,Larkspur Home Co,Gadgets,Content/organic,R. Iyer,9.23,2026-04-30,MQL,2026-05-02,,,,,,
1936,Tiny Sprout Beauty,Beauty,Outbound LinkedIn,A. Chouhan,6.85,2026-04-21,Lead,,,,,,,
1937,Basalt Pet Supply II,Gadgets,Signal-scored inbound,A. Chouhan,9.23,2026-04-27,MQL,2026-04-30,,,,,,
1938,Northfield Baby III,Outdoor,Cold email sequence,S. Kapoor,5.9,2026-04-04,MQL,2026-04-05,,,,,,
1939,Ember Living V,Baby,Cold email sequence,A. Chouhan,8.97,2026-04-15,MQL,2026-04-20,,,,,,
1940,Tiny Sprout Beauty II,Beauty,Outbound LinkedIn,R. Iyer,8.52,2026-04-13,SQL,2026-04-17,2026-04-19,,,,,
1941,Halcyon Supply Co,Baby,Signal-scored inbound,S. Kapoor,8.09,2026-04-15,Lead,,,,,,,
1942,Windrow Kitchen Co II,Baby,Signal-scored inbound,S. Kapoor,7.64,2026-04-19,Lead,,,,,,,
1943,Cascade Skin Co II,Skin,Outbound LinkedIn,R. Iyer,7.71,2026-04-15,MQL,2026-04-17,,,,,,
1944,Voltix Skin Co II,Skin,Outbound LinkedIn,S. Kapoor,9.24,2026-04-25,MQL,2026-04-30,,,,,,
1945,Foxglove Skin Co III,Home,Outbound LinkedIn,S. Kapoor,5.23,2026-04-12,Lead,,,,,,,
1946,Thistle Skin Co II,Beauty,Signal-scored inbound,S. Kapoor,8.58,2026-04-14,MQL,2026-04-16,,,,,,
1947,Cascade Baby III,Kitchen,Signal-scored inbound,R. Iyer,7.52,2026-04-15,Lead,,,,,,,
1948,Solace Living II,Skin,Outbound LinkedIn,A. Chouhan,3.68,2026-04-29,Lead,,,,,,,
1949,Voltix Works II,Gadgets,Referral,S. Kapoor,4.45,2026-04-08,Lead,,,,,,,
1950,Cascade Outdoor III,Outdoor,Cold email sequence,R. Iyer,8.25,2026-04-13,MQL,2026-04-15,,,,,,
1951,Hearthstone Collective II,Beauty,Signal-scored inbound,A. Chouhan,6.61,2026-04-05,MQL,2026-04-07,,,,,,
1952,Opaline Collective II,Beauty,Content/organic,A. Chouhan,4.29,2026-04-06,MQL,2026-04-09,,,,,,
1953,Solace Outdoor III,Home,Signal-scored inbound,A. Chouhan,8.48,2026-04-30,Closed Won,2026-05-06,2026-05-09,2026-05-15,2026-05-29,900,Won,
1954,Wren & Co Collective II,Home,Content/organic,S. Kapoor,8.73,2026-04-29,Lead,,,,,,,
1955,Glow Ritual Skin Co II,Home,Cold email sequence,A. Chouhan,6.46,2026-04-23,MQL,2026-04-28,,,,,,
1956,Pinehaven Outdoor V,Beauty,Cold email sequence,S. Kapoor,4.23,2026-04-18,MQL,2026-04-20,,,,,,
1957,Voltix Pet Supply IV,Home,Referral,S. Kapoor,8.76,2026-04-07,Lead,,,,,,,
1958,Wren & Co Works IV,Baby,Signal-scored inbound,R. Iyer,7.88,2026-04-21,Lead,,,,,,,
1959,Marigold Works III,Outdoor,Signal-scored inbound,S. Kapoor,5.43,2026-04-23,Lead,,,,,,,
1960,Meridian Works II,Skin,Outbound LinkedIn,S. Kapoor,8.99,2026-04-19,Lead,,,,,,,
1961,Cascade Outdoor IV,Gadgets,Outbound LinkedIn,A. Chouhan,5.57,2026-04-10,MQL,2026-04-14,,,,,,
1962,Opaline Collective III,Skin,Outbound LinkedIn,A. Chouhan,7.89,2026-04-10,SQL,2026-04-13,2026-04-15,,,,,
1963,Cobalt Living II,Pet,Outbound LinkedIn,R. Iyer,5.66,2026-04-26,Lead,,,,,,,
1964,Lumen Goods Co II,Beauty,Signal-scored inbound,A. Chouhan,4.73,2026-04-03,MQL,2026-04-04,,,,,,
1965,Thistle Baby,Skin,Content/organic,A. Chouhan,3.77,2026-04-12,MQL,2026-04-14,,,,,,
1966,Rosemere Living V,Skin,Signal-scored inbound,S. Kapoor,8.5,2026-04-07,Lead,,,,,,,
1967,Aurora Pet Supply III,Beauty,Cold email sequence,R. Iyer,8.35,2026-04-26,Lead,,,,,,,
1968,Ember Home Co IV,Outdoor,Cold email sequence,A. Chouhan,8.63,2026-04-08,SQL,2026-04-14,2026-04-19,,,,,
1969,Wren & Co Studio IV,Outdoor,Outbound LinkedIn,A. Chouhan,5.03,2026-04-07,MQL,2026-04-13,,,,,,
1970,Halcyon Studio IV,Beauty,Outbound LinkedIn,S. Kapoor,8.68,2026-04-10,Lead,,,,,,,
1971,Hearthstone Works III,Kitchen,Signal-scored inbound,R. Iyer,5.77,2026-04-25,MQL,2026-05-01,,,,,,
1972,Solace Home Co II,Beauty,Content/organic,A. Chouhan,9.35,2026-04-11,Lead,,,,,,,
1973,Wren & Co Goods Co III,Pet,Signal-scored inbound,R. Iyer,3.41,2026-04-13,MQL,2026-04-14,,,,,,
1974,Halcyon Naturals V,Baby,Signal-scored inbound,S. Kapoor,6.59,2026-04-02,Lead,,,,,,,
1975,Cobalt Works IV,Beauty,Signal-scored inbound,A. Chouhan,8.92,2026-04-13,MQL,2026-04-15,,,,,,
1976,Thistle Baby II,Outdoor,Signal-scored inbound,S. Kapoor,3.07,2026-04-11,Lead,,,,,,,
1977,Driftwood Goods Co II,Home,Content/organic,A. Chouhan,6.49,2026-04-16,Lead,,,,,,,
1978,Ember Kitchen Co II,Home,Referral,R. Iyer,5.81,2026-04-23,Lead,,,,,,,
1979,Bluebell Naturals II,Gadgets,Outbound LinkedIn,S. Kapoor,5.98,2026-04-07,MQL,2026-04-09,,,,,,
1980,Basalt Goods Co III,Gadgets,Outbound LinkedIn,S. Kapoor,8.72,2026-04-15,MQL,2026-04-16,,,,,,
1981,Verdant Studio III,Kitchen,Cold email sequence,S. Kapoor,8.15,2026-04-13,Lead,,,,,,,
1982,Wren & Co Baby Goods III,Pet,Signal-scored inbound,S. Kapoor,7.77,2026-04-15,Closed Won,2026-04-21,2026-04-24,2026-04-27,2026-05-17,800,Won,
1983,Larkspur Naturals II,Baby,Cold email sequence,S. Kapoor,8.86,2026-04-30,Closed Lost,2026-05-05,2026-05-12,2026-05-16,2026-06-04,1500,Lost,Chose competitor
1984,Halcyon Baby Goods II,Skin,Signal-scored inbound,A. Chouhan,6.0,2026-04-03,Lead,,,,,,,
1985,Rosemere Studio IV,Pet,Outbound LinkedIn,R. Iyer,8.56,2026-04-13,Closed Won,2026-04-16,2026-04-20,2026-04-30,2026-05-14,1200,Won,
1986,Amberlight Outdoor IV,Outdoor,Signal-scored inbound,R. Iyer,8.47,2026-04-06,Lead,,,,,,,
1987,Cobalt Beauty,Home,Signal-scored inbound,S. Kapoor,7.82,2026-04-06,MQL,2026-04-07,,,,,,
1988,Aurora Studio III,Kitchen,Signal-scored inbound,S. Kapoor,3.22,2026-04-22,Lead,,,,,,,
1989,Halcyon Gadgets,Baby,Outbound LinkedIn,R. Iyer,5.89,2026-04-20,MQL,2026-04-24,,,,,,
1990,Opaline Outdoor II,Kitchen,Referral,A. Chouhan,3.59,2026-04-14,MQL,2026-04-15,,,,,,
1991,Cascade Baby IV,Gadgets,Content/organic,A. Chouhan,8.18,2026-04-27,Lead,,,,,,,
1992,Silverline Baby Goods,Beauty,Outbound LinkedIn,A. Chouhan,8.3,2026-04-11,Lead,,,,,,,
