lead_id,company_name,category,industry,employee_band,segment,icp_fit_score,source_channel,created_date,stage,signal_score,engagement_score,lead_score,owner_rep,mql_date,sql_date,opp_created_date,deal_value_monthly_usd,closed_date,outcome,lost_reason
1608,Silverline Beauty,Beauty,Health & Beauty,1-10,Beachhead,95.67,Outbound LinkedIn,2026-03-26,SQL,8.27,2.8,71.48,A. Chouhan,2026-03-28,2026-04-06,,,,,
1609,Northfield Home Co IV,Kitchen,Home & Family,51-200,Core ICP,53.85,Outbound LinkedIn,2026-03-04,Lead,5.54,2.8,46.56,A. Chouhan,,,,,,,
1610,Marigold Living IV,Pet,Lifestyle & Outdoor,1-10,Core ICP,61.78,Outbound LinkedIn,2026-03-04,MQL,6.71,5.6,61.64,R. Iyer,2026-03-05,,,,,,
1611,Rosemere Beauty,Skin,Health & Beauty,51-200,Core ICP,63.38,Signal-scored inbound,2026-03-11,MQL,3.35,4.2,48.0,S. Kapoor,2026-03-15,,,,,,
1612,Windrow Home Co,Pet,Lifestyle & Outdoor,11-50,Core ICP,56.92,Cold email sequence,2026-03-23,Lead,6.77,4.2,55.68,R. Iyer,,,,,,,
1613,Meridian Collective II,Home,Home & Family,11-50,Core ICP,62.5,Signal-scored inbound,2026-03-08,MQL,3.0,2.8,42.4,S. Kapoor,2026-03-14,,,,,,
1614,Glow Ritual Outdoor,Pet,Lifestyle & Outdoor,51-200,Adjacent,39.83,Signal-scored inbound,2026-03-15,Lead,5.93,7.0,54.72,A. Chouhan,,,,,,,
1615,Voltix Collective II,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,61.7,Outbound LinkedIn,2026-03-31,Lead,6.68,5.6,61.52,R. Iyer,,,,,,,
1616,Marigold Home Co II,Gadgets,Consumer Electronics,11-50,Core ICP,64.7,Signal-scored inbound,2026-03-20,Lead,3.88,4.2,50.12,S. Kapoor,,,,,,,
1617,Meridian Beauty III,Beauty,Health & Beauty,11-50,Beachhead,81.6,Content/organic,2026-03-04,MQL,4.64,5.6,63.36,A. Chouhan,2026-03-07,,,,,,
1618,Marigold Pet Supply,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,61.17,Outbound LinkedIn,2026-03-28,Lead,6.47,5.6,60.68,R. Iyer,,,,,,,
1619,Solace Beauty II,Baby,Home & Family,11-50,Beachhead,84.38,Signal-scored inbound,2026-03-05,MQL,5.75,7.0,72.0,S. Kapoor,2026-03-11,,,,,,
1620,Cinderwood Pet Supply III,Gadgets,Consumer Electronics,1-10,Beachhead,82.35,Signal-scored inbound,2026-03-06,Lead,8.94,5.6,76.56,A. Chouhan,,,,,,,
1621,Driftwood Outdoor IV,Beauty,Health & Beauty,11-50,Beachhead,85.03,Referral,2026-03-29,Lead,6.01,5.6,68.84,A. Chouhan,,,,,,,
1622,Meridian Kitchen Co III,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,65.33,Outbound LinkedIn,2026-03-09,Lead,8.13,7.0,71.52,S. Kapoor,,,,,,,
1623,Basalt Studio III,Kitchen,Home & Family,51-200,Core ICP,63.55,Signal-scored inbound,2026-03-30,Closed Lost,9.42,2.8,62.08,S. Kapoor,2026-04-05,2026-04-09,2026-04-14,1450.0,2026-04-28,Lost,Went with in-house fix
1624,Pinehaven Baby V,Pet,Lifestyle & Outdoor,11-50,Core ICP,50.83,Outbound LinkedIn,2026-03-25,Lead,4.33,7.0,54.32,R. Iyer,,,,,,,
1625,Basalt Outdoor III,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,54.15,Outbound LinkedIn,2026-03-01,MQL,5.66,2.8,47.04,S. Kapoor,2026-03-05,,,,,,
1626,Marigold Outdoor,Home,Home & Family,1-10,Beachhead,80.03,Referral,2026-03-01,Lead,8.01,7.0,77.04,R. Iyer,,,,,,,
1627,Foxglove Naturals III,Beauty,Health & Beauty,11-50,Beachhead,90.38,Referral,2026-03-05,Lead,8.15,5.6,77.4,S. Kapoor,,,,,,,
1628,Glow Ritual Gadgets IV,Baby,Home & Family,51-200,Core ICP,62.52,Signal-scored inbound,2026-03-28,Closed Lost,3.01,4.2,46.64,A. Chouhan,2026-04-03,2026-04-11,2026-04-14,2400.0,2026-05-03,Lost,Chose competitor
1629,Opaline Baby,Baby,Home & Family,11-50,Beachhead,81.65,Cold email sequence,2026-03-11,Lead,4.66,4.2,59.24,R. Iyer,,,,,,,
1630,Hearthstone Pet Supply IV,Beauty,Health & Beauty,51-200,Beachhead,72.83,Signal-scored inbound,2026-03-02,MQL,7.13,7.0,71.52,S. Kapoor,2026-03-04,,,,,,
1631,Hearthstone Studio II,Pet,Lifestyle & Outdoor,11-50,Core ICP,57.9,Cold email sequence,2026-03-05,SQL,7.16,7.0,65.64,A. Chouhan,2026-03-07,2026-03-17,,,,,
1632,Voltix Home Co II,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,57.73,Outbound LinkedIn,2026-03-26,Lead,5.09,5.6,55.16,R. Iyer,,,,,,,
1633,Northfield Collective,Beauty,Health & Beauty,1-10,Beachhead,91.22,Signal-scored inbound,2026-03-09,Lead,6.49,5.6,72.76,S. Kapoor,,,,,,,
1634,Marigold Beauty,Beauty,Health & Beauty,1-10,Beachhead,88.83,Signal-scored inbound,2026-03-19,Lead,5.53,7.0,73.12,A. Chouhan,,,,,,,
1635,Wren & Co Naturals,Skin,Health & Beauty,11-50,Beachhead,86.4,Signal-scored inbound,2026-03-24,Lead,6.56,7.0,75.24,R. Iyer,,,,,,,
1636,Bluebell Beauty,Skin,Health & Beauty,1-10,Beachhead,88.9,Signal-scored inbound,2026-03-24,Lead,5.56,7.0,73.24,S. Kapoor,,,,,,,
1637,Ember Baby II,Pet,Lifestyle & Outdoor,51-200,Adjacent,41.65,Cold email sequence,2026-03-02,Lead,6.66,7.0,57.64,A. Chouhan,,,,,,,
1638,Hearthstone Pet Supply IV,Beauty,Health & Beauty,51-200,Beachhead,72.83,Outbound LinkedIn,2026-03-26,Lead,7.13,5.6,67.32,S. Kapoor,,,,,,,
1639,Glow Ritual Collective,Skin,Health & Beauty,51-200,Core ICP,63.7,Outbound LinkedIn,2026-03-03,MQL,3.48,4.2,48.52,R. Iyer,2026-03-05,,,,,,
1640,Glow Ritual Home Co,Pet,Lifestyle & Outdoor,1-10,Core ICP,63.73,Cold email sequence,2026-03-10,Lead,7.49,4.2,60.56,S. Kapoor,,,,,,,
1641,Verdant Kitchen Co III,Gadgets,Consumer Electronics,201-500,Adjacent,46.6,Cold email sequence,2026-03-03,Lead,6.64,4.2,51.16,A. Chouhan,,,,,,,
1642,Windrow Beauty III,Home,Home & Family,1-10,Core ICP,69.25,Cold email sequence,2026-03-01,Lead,3.7,7.0,59.8,R. Iyer,,,,,,,
1643,Voltix Baby Goods,Gadgets,Consumer Electronics,51-200,Core ICP,56.25,Signal-scored inbound,2026-03-25,Lead,6.5,4.2,54.6,S. Kapoor,,,,,,,
1644,Rosemere Skin Co IV,Home,Home & Family,201-500,Adjacent,47.52,Cold email sequence,2026-03-03,Lead,7.01,5.6,56.84,A. Chouhan,,,,,,,
1645,Rosemere Works IV,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,60.52,Signal-scored inbound,2026-03-18,Lead,6.21,4.2,55.44,R. Iyer,,,,,,,
1646,Voltix Beauty II,Home,Home & Family,1-10,Beachhead,71.25,Outbound LinkedIn,2026-03-26,MQL,4.5,7.0,63.0,S. Kapoor,2026-03-31,,,,,,
1647,Ember Baby Goods II,Home,Home & Family,1-10,Beachhead,81.58,Outbound LinkedIn,2026-03-12,Lead,8.63,2.8,66.92,S. Kapoor,,,,,,,
1648,Halcyon Home Co II,Kitchen,Home & Family,1-10,Beachhead,78.42,Cold email sequence,2026-03-17,MQL,7.37,4.2,66.08,A. Chouhan,2026-03-20,,,,,,
1649,Wren & Co Baby Goods II,Outdoor,Lifestyle & Outdoor,11-50,Adjacent,47.5,Cold email sequence,2026-03-06,MQL,3.0,4.2,40.6,R. Iyer,2026-03-12,,,,,,
1650,Northfield Studio II,Pet,Lifestyle & Outdoor,1-10,Core ICP,60.05,Signal-scored inbound,2026-03-19,Closed Won,6.02,7.0,63.08,S. Kapoor,2026-03-24,2026-04-03,2026-04-09,800.0,2026-04-27,Won,
1651,Amberlight Supply Co,Home,Home & Family,51-200,Core ICP,56.45,Cold email sequence,2026-03-23,MQL,6.58,7.0,63.32,A. Chouhan,2026-03-28,,,,,,
1652,Rosemere Baby Goods III,Home,Home & Family,1-10,Core ICP,67.83,Signal-scored inbound,2026-03-20,SQL,3.13,7.0,57.52,R. Iyer,2026-03-21,2026-03-25,,,,,
1653,Larkspur Supply Co II,Beauty,Health & Beauty,1-10,Beachhead,87.65,Signal-scored inbound,2026-03-04,MQL,5.06,7.0,71.24,S. Kapoor,2026-03-06,,,,,,
1654,Bluebell Kitchen Co,Gadgets,Consumer Electronics,51-200,Core ICP,55.12,Signal-scored inbound,2026-03-25,Lead,6.05,2.8,48.6,A. Chouhan,,,,,,,
1655,Northfield Skin Co,Home,Home & Family,1-10,Beachhead,75.8,Outbound LinkedIn,2026-03-05,Lead,6.32,2.8,57.68,R. Iyer,,,,,,,
1656,Pinehaven Collective II,Beauty,Health & Beauty,1-10,Beachhead,92.62,Outbound LinkedIn,2026-03-16,Lead,7.05,2.8,66.6,S. Kapoor,,,,,,,
1657,Amberlight Outdoor III,Pet,Lifestyle & Outdoor,11-50,Core ICP,60.98,Outbound LinkedIn,2026-03-12,MQL,8.39,2.8,57.96,A. Chouhan,2026-03-15,,,,,,
1658,Pinehaven Home Co V,Skin,Health & Beauty,11-50,Beachhead,85.33,Outbound LinkedIn,2026-03-11,Closed Lost,6.13,7.0,73.52,R. Iyer,2026-03-16,2026-03-25,2026-04-04,1100.0,2026-04-19,Lost,Unresponsive after SQL
1659,Solace Home Co,Beauty,Health & Beauty,1-10,Beachhead,90.38,Outbound LinkedIn,2026-03-25,Lead,6.15,2.8,63.0,S. Kapoor,,,,,,,
1660,Basalt Pet Supply,Home,Home & Family,1-10,Beachhead,75.62,Outbound LinkedIn,2026-03-01,Lead,6.25,7.0,70.0,A. Chouhan,,,,,,,
1661,Cascade Gadgets,Beauty,Health & Beauty,1-10,Beachhead,83.3,Signal-scored inbound,2026-03-26,Lead,3.32,7.0,64.28,R. Iyer,,,,,,,
1662,Pinehaven Kitchen Co II,Beauty,Health & Beauty,1-10,Beachhead,87.9,Outbound LinkedIn,2026-03-06,Lead,5.16,5.6,67.44,S. Kapoor,,,,,,,
1663,Opaline Supply Co,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,53.88,Outbound LinkedIn,2026-03-20,Lead,3.55,7.0,53.2,A. Chouhan,,,,,,,
1664,Tiny Sprout Skin Co,Beauty,Health & Beauty,11-50,Beachhead,79.42,Signal-scored inbound,2026-03-18,Lead,3.77,4.2,55.68,R. Iyer,,,,,,,
1665,Solace Living II,Kitchen,Home & Family,11-50,Beachhead,73.47,Outbound LinkedIn,2026-03-20,Lead,7.39,5.6,68.36,S. Kapoor,,,,,,,
1666,Cobalt Baby II,Beauty,Health & Beauty,1-10,Beachhead,87.45,Referral,2026-03-17,Lead,4.98,2.8,58.32,A. Chouhan,,,,,,,
1667,Northfield Works II,Gadgets,Consumer Electronics,1-10,Core ICP,68.9,Cold email sequence,2026-03-07,MQL,3.56,7.0,59.24,R. Iyer,2026-03-13,,,,,,
1668,Glow Ritual Studio IV,Baby,Home & Family,1-10,Beachhead,88.85,Signal-scored inbound,2026-03-06,Lead,5.54,7.0,73.16,S. Kapoor,,,,,,,
1669,Cobalt Pet Supply V,Pet,Lifestyle & Outdoor,1-10,Core ICP,56.83,Referral,2026-03-10,Lead,4.73,5.6,53.72,A. Chouhan,,,,,,,
1670,Silverline Naturals,Skin,Health & Beauty,1-10,Beachhead,89.83,Signal-scored inbound,2026-03-29,MQL,5.93,7.0,74.72,S. Kapoor,2026-04-02,,,,,,
1671,Wren & Co Pet Supply II,Kitchen,Home & Family,51-200,Core ICP,58.3,Signal-scored inbound,2026-03-30,Lead,7.32,5.6,62.08,A. Chouhan,,,,,,,
1672,Solace Home Co II,Skin,Health & Beauty,51-200,Beachhead,75.9,Signal-scored inbound,2026-03-27,MQL,8.36,7.0,76.44,R. Iyer,2026-04-01,,,,,,
1673,Silverline Beauty III,Pet,Lifestyle & Outdoor,1-10,Core ICP,54.83,Signal-scored inbound,2026-03-07,Lead,3.93,7.0,54.72,S. Kapoor,,,,,,,
1674,Coral & Co Beauty II,Baby,Home & Family,51-200,Core ICP,66.55,Outbound LinkedIn,2026-03-27,Lead,4.62,7.0,61.48,A. Chouhan,,,,,,,
1675,Pinehaven Living II,Beauty,Health & Beauty,11-50,Beachhead,83.0,Outbound LinkedIn,2026-03-12,Lead,5.2,5.6,65.6,R. Iyer,,,,,,,
1676,Bluebell Studio IV,Gadgets,Consumer Electronics,11-50,Beachhead,70.9,Signal-scored inbound,2026-03-22,Closed Lost,6.36,4.2,60.04,S. Kapoor,2026-03-25,2026-04-02,2026-04-06,1800.0,2026-04-24,Lost,Timing not right
1677,Aurora Works II,Gadgets,Consumer Electronics,1-10,Beachhead,79.28,Cold email sequence,2026-03-05,SQL,7.71,4.2,67.44,A. Chouhan,2026-03-09,2026-03-11,,,,,
1678,Northfield Living III,Baby,Home & Family,51-200,Beachhead,70.17,Signal-scored inbound,2026-03-25,Lead,6.07,7.0,67.28,S. Kapoor,,,,,,,
1679,Basalt Pet Supply II,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,64.35,Signal-scored inbound,2026-03-13,Lead,7.74,7.0,69.96,A. Chouhan,,,,,,,
1680,Northfield Baby IV,Home,Home & Family,51-200,Core ICP,58.05,Cold email sequence,2026-03-03,MQL,7.22,7.0,65.88,R. Iyer,2026-03-04,,,,,,
1681,Lumen Studio,Home,Home & Family,1-10,Beachhead,79.6,Referral,2026-03-04,Lead,7.84,4.2,67.96,S. Kapoor,,,,,,,
1682,Basalt Kitchen Co II,Skin,Health & Beauty,1-10,Beachhead,82.5,Cold email sequence,2026-03-26,Closed Lost,3.0,7.0,63.0,A. Chouhan,2026-03-30,2026-04-09,2026-04-14,600.0,2026-04-23,Lost,No budget
1683,Windrow Home Co V,Kitchen,Home & Family,201-500,Adjacent,39.33,Signal-scored inbound,2026-03-16,MQL,3.73,7.0,47.92,R. Iyer,2026-03-18,,,,,,
1684,Glow Ritual Baby Goods,Baby,Home & Family,201-500,Core ICP,66.67,Signal-scored inbound,2026-03-24,Lead,8.67,4.2,65.28,S. Kapoor,,,,,,,
1685,Bluebell Kitchen Co II,Beauty,Health & Beauty,1-10,Beachhead,93.6,Cold email sequence,2026-03-03,MQL,7.44,2.8,68.16,S. Kapoor,2026-03-09,,,,,,
1686,Rosemere Skin Co V,Beauty,Health & Beauty,201-500,Core ICP,55.8,Cold email sequence,2026-03-20,Lead,4.32,7.0,56.28,A. Chouhan,,,,,,,
1687,Lumen Naturals III,Beauty,Health & Beauty,11-50,Beachhead,87.35,Outbound LinkedIn,2026-03-13,Lead,6.94,7.0,76.76,R. Iyer,,,,,,,
1688,Thistle Supply Co,Gadgets,Consumer Electronics,11-50,Core ICP,63.48,Referral,2026-03-17,Lead,3.39,2.8,43.96,S. Kapoor,,,,,,,
1689,Windrow Beauty IV,Pet,Lifestyle & Outdoor,11-50,Core ICP,55.33,Signal-scored inbound,2026-03-08,Lead,6.13,2.8,48.92,A. Chouhan,,,,,,,
1690,Halcyon Studio II,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,52.5,Outbound LinkedIn,2026-03-27,Lead,3.0,7.0,51.0,R. Iyer,,,,,,,
1691,Glow Ritual Baby,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,64.3,Cold email sequence,2026-03-24,Lead,7.72,2.8,57.28,S. Kapoor,,,,,,,
1692,Ember Pet Supply II,Beauty,Health & Beauty,1-10,Beachhead,88.05,Cold email sequence,2026-03-09,Lead,5.22,2.8,59.28,A. Chouhan,,,,,,,
1693,Aurora Goods Co,Skin,Health & Beauty,201-500,Core ICP,58.05,Cold email sequence,2026-03-17,Closed Lost,5.22,7.0,59.88,R. Iyer,2026-03-20,2026-03-25,2026-04-04,1300.0,2026-04-11,Lost,Went with in-house fix
1694,Lumen Supply Co II,Home,Home & Family,1-10,Beachhead,70.83,Signal-scored inbound,2026-03-02,Lead,4.33,7.0,62.32,S. Kapoor,,,,,,,
1695,Driftwood Outdoor V,Home,Home & Family,201-500,Adjacent,43.27,Referral,2026-03-21,MQL,5.31,7.0,54.24,A. Chouhan,2026-03-24,,,,,,
1696,Wren & Co Goods Co IV,Kitchen,Home & Family,51-200,Core ICP,63.75,Referral,2026-03-23,Lead,9.5,7.0,75.0,S. Kapoor,,,,,,,
1697,Cinderwood Pet Supply IV,Home,Home & Family,1-10,Beachhead,78.3,Outbound LinkedIn,2026-03-10,MQL,7.32,4.2,65.88,R. Iyer,2026-03-16,,,,,,
1698,Glow Ritual Works II,Baby,Home & Family,11-50,Beachhead,79.67,Outbound LinkedIn,2026-03-26,MQL,3.87,2.8,51.88,S. Kapoor,2026-03-31,,,,,,
1699,Bluebell Pet Supply,Pet,Lifestyle & Outdoor,11-50,Core ICP,51.42,Outbound LinkedIn,2026-03-18,Lead,4.57,2.8,42.68,A. Chouhan,,,,,,,
1700,Marigold Naturals IV,Home,Home & Family,51-200,Adjacent,48.62,Signal-scored inbound,2026-03-02,Lead,3.45,7.0,50.8,S. Kapoor,,,,,,,
1701,Windrow Gadgets,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,61.15,Cold email sequence,2026-03-23,MQL,8.46,2.8,58.24,A. Chouhan,2026-03-29,,,,,,
1702,Foxglove Goods Co II,Baby,Home & Family,51-200,Beachhead,76.97,Referral,2026-03-02,MQL,8.79,2.8,65.56,R. Iyer,2026-03-05,,,,,,
1703,Opaline Baby Goods IV,Baby,Home & Family,1-10,Beachhead,91.92,Referral,2026-03-17,Lead,6.77,7.0,78.08,A. Chouhan,,,,,,,
1704,Amberlight Home Co II,Home,Home & Family,11-50,Core ICP,63.25,Signal-scored inbound,2026-03-29,Lead,3.3,7.0,56.2,R. Iyer,,,,,,,
1705,Marigold Baby,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,56.48,Signal-scored inbound,2026-03-01,Lead,6.59,2.8,50.76,S. Kapoor,,,,,,,
1706,Bluebell Naturals III,Skin,Health & Beauty,51-200,Beachhead,71.8,Signal-scored inbound,2026-04-27,Lead,6.72,7.0,69.88,R. Iyer,,,,,,,
1707,Ember Outdoor,Pet,Lifestyle & Outdoor,11-50,Core ICP,55.62,Referral,2026-04-16,Lead,6.25,5.6,57.8,S. Kapoor,,,,,,,
1708,Foxglove Beauty II,Kitchen,Home & Family,1-10,Beachhead,75.92,Outbound LinkedIn,2026-04-11,MQL,6.37,7.0,70.48,A. Chouhan,2026-04-14,,,,,,
1709,Northfield Living,Gadgets,Consumer Electronics,1-10,Beachhead,73.38,Outbound LinkedIn,2026-04-05,SQL,5.35,5.6,62.2,S. Kapoor,2026-04-07,2026-04-17,,,,,
1710,Foxglove Baby Goods,Gadgets,Consumer Electronics,11-50,Beachhead,70.03,Referral,2026-04-11,MQL,6.01,2.8,54.44,A. Chouhan,2026-04-16,,,,,,
1711,Aurora Works III,Pet,Lifestyle & Outdoor,11-50,Adjacent,49.12,Outbound LinkedIn,2026-04-15,SQL,3.65,7.0,51.6,R. Iyer,2026-04-20,2026-04-30,,,,,
1712,Thistle Studio II,Beauty,Health & Beauty,1-10,Beachhead,89.9,Outbound LinkedIn,2026-04-24,MQL,5.96,5.6,70.64,S. Kapoor,2026-04-27,,,,,,
1713,Wren & Co Pet Supply III,Beauty,Health & Beauty,1-10,Beachhead,88.83,Signal-scored inbound,2026-04-14,Closed Lost,5.53,7.0,73.12,A. Chouhan,2026-04-20,2026-04-23,2026-04-27,2200.0,2026-05-11,Lost,Below deal-size floor
1714,Glow Ritual Supply Co II,Beauty,Health & Beauty,1-10,Beachhead,91.7,Content/organic,2026-04-19,Lead,6.68,7.0,77.72,S. Kapoor,,,,,,,
1715,Wren & Co Baby II,Beauty,Health & Beauty,51-200,Core ICP,69.05,Outbound LinkedIn,2026-04-15,Lead,5.62,7.0,65.48,A. Chouhan,,,,,,,
1716,Bluebell Collective III,Kitchen,Home & Family,1-10,Beachhead,78.4,Referral,2026-04-24,Closed Won,7.36,7.0,74.44,R. Iyer,2026-04-28,2026-04-30,2026-05-12,2200.0,2026-05-25,Won,
1717,Amberlight Supply Co II,Beauty,Health & Beauty,11-50,Beachhead,89.58,Content/organic,2026-04-01,Lead,7.83,7.0,80.32,S. Kapoor,,,,,,,
1718,Cascade Outdoor,Home,Home & Family,1-10,Beachhead,77.47,Outbound LinkedIn,2026-04-19,Lead,6.99,2.8,60.36,A. Chouhan,,,,,,,
1719,Ember Naturals IV,Beauty,Health & Beauty,1-10,Beachhead,88.67,Referral,2026-04-11,Lead,5.47,4.2,64.48,R. Iyer,,,,,,,
1720,Tiny Sprout Baby Goods,Skin,Health & Beauty,11-50,Beachhead,90.6,Signal-scored inbound,2026-04-04,MQL,8.24,2.8,69.36,A. Chouhan,2026-04-08,,,,,,
1721,Cascade Supply Co,Outdoor,Lifestyle & Outdoor,1-10,Core ICP,58.3,Outbound LinkedIn,2026-04-06,Lead,5.32,5.6,56.08,S. Kapoor,,,,,,,
1722,Marigold Outdoor II,Gadgets,Consumer Electronics,1-10,Beachhead,74.53,Signal-scored inbound,2026-04-13,Lead,5.81,7.0,68.24,A. Chouhan,,,,,,,
1723,Foxglove Skin Co,Skin,Health & Beauty,1-10,Beachhead,92.8,Referral,2026-04-01,MQL,7.12,4.2,71.08,R. Iyer,2026-04-06,,,,,,
1724,Lumen Living IV,Gadgets,Consumer Electronics,11-50,Core ICP,63.6,Signal-scored inbound,2026-04-03,Lead,3.44,7.0,56.76,S. Kapoor,,,,,,,
1725,Lumen Gadgets,Skin,Health & Beauty,201-500,Core ICP,56.4,Cold email sequence,2026-04-06,Closed Lost,4.56,5.6,53.04,A. Chouhan,2026-04-10,2026-04-14,2026-04-20,4850.0,2026-05-09,Lost,Timing not right
1726,Amberlight Supply Co III,Skin,Health & Beauty,1-10,Beachhead,88.95,Signal-scored inbound,2026-04-25,Lead,5.58,7.0,73.32,R. Iyer,,,,,,,
1727,Bluebell Baby,Kitchen,Home & Family,1-10,Beachhead,70.25,Signal-scored inbound,2026-04-27,Lead,4.1,4.2,53.0,S. Kapoor,,,,,,,
1728,Voltix Living,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,58.2,Outbound LinkedIn,2026-04-30,SQL,7.28,4.2,57.72,A. Chouhan,2026-05-04,2026-05-12,,,,,
1729,Cascade Beauty,Pet,Lifestyle & Outdoor,1-10,Core ICP,61.83,Referral,2026-04-10,MQL,6.73,4.2,57.52,R. Iyer,2026-04-13,,,,,,
1730,Windrow Kitchen Co,Outdoor,Lifestyle & Outdoor,11-50,Adjacent,48.65,Signal-scored inbound,2026-04-01,Lead,3.46,4.2,42.44,S. Kapoor,,,,,,,
1731,Cinderwood Naturals,Beauty,Health & Beauty,1-10,Beachhead,87.72,Signal-scored inbound,2026-04-19,MQL,5.09,4.2,62.96,A. Chouhan,2026-04-20,,,,,,
1732,Voltix Outdoor II,Beauty,Health & Beauty,51-200,Core ICP,69.3,Outbound LinkedIn,2026-04-11,MQL,5.72,5.6,61.68,R. Iyer,2026-04-16,,,,,,
1733,Basalt Gadgets,Baby,Home & Family,11-50,Beachhead,84.05,Signal-scored inbound,2026-04-12,MQL,5.62,5.6,67.28,S. Kapoor,2026-04-17,,,,,,
1734,Meridian Studio II,Gadgets,Consumer Electronics,1-10,Beachhead,75.0,Outbound LinkedIn,2026-04-19,Lead,6.0,7.0,69.0,A. Chouhan,,,,,,,
1735,Cascade Naturals,Gadgets,Consumer Electronics,11-50,Beachhead,74.62,Referral,2026-04-13,Lead,7.85,5.6,70.2,R. Iyer,,,,,,,
1736,Ember Studio II,Baby,Home & Family,11-50,Beachhead,82.83,Cold email sequence,2026-04-25,Lead,5.13,2.8,56.92,S. Kapoor,,,,,,,
1737,Windrow Baby Goods II,Baby,Home & Family,11-50,Beachhead,88.2,Outbound LinkedIn,2026-04-25,MQL,7.28,7.0,78.12,A. Chouhan,2026-04-27,,,,,,
1738,Halcyon Kitchen Co III,Kitchen,Home & Family,51-200,Core ICP,50.17,Cold email sequence,2026-04-20,Lead,4.07,4.2,44.88,R. Iyer,,,,,,,
1739,Rosemere Beauty II,Skin,Health & Beauty,11-50,Beachhead,89.72,Cold email sequence,2026-04-13,MQL,7.89,4.2,72.16,S. Kapoor,2026-04-14,,,,,,
1740,Ember Skin Co II,Baby,Home & Family,11-50,Beachhead,89.2,Cold email sequence,2026-04-17,MQL,7.68,7.0,79.72,A. Chouhan,2026-04-19,,,,,,
1741,Amberlight Gadgets IV,Pet,Lifestyle & Outdoor,1-10,Core ICP,57.45,Signal-scored inbound,2026-04-26,MQL,4.98,4.2,50.52,R. Iyer,2026-05-01,,,,,,
1742,Rosemere Collective III,Home,Home & Family,1-10,Beachhead,74.58,Signal-scored inbound,2026-04-26,Lead,5.83,5.6,64.12,S. Kapoor,,,,,,,
1743,Solace Skin Co IV,Skin,Health & Beauty,1-10,Beachhead,87.25,Content/organic,2026-04-01,Lead,4.9,5.6,66.4,A. Chouhan,,,,,,,
1744,Aurora Outdoor V,Home,Home & Family,201-500,Adjacent,44.73,Signal-scored inbound,2026-04-23,MQL,5.89,7.0,56.56,R. Iyer,2026-04-26,,,,,,
1745,Ember Studio III,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,36.88,Signal-scored inbound,2026-04-07,Lead,4.75,4.2,41.6,S. Kapoor,,,,,,,
1746,Pinehaven Studio,Skin,Health & Beauty,1-10,Beachhead,93.33,Cold email sequence,2026-04-01,MQL,7.33,7.0,80.32,A. Chouhan,2026-04-03,,,,,,
1747,Opaline Works II,Gadgets,Consumer Electronics,1-10,Beachhead,77.85,Outbound LinkedIn,2026-04-08,Lead,7.14,2.8,60.96,R. Iyer,,,,,,,
1748,Driftwood Beauty II,Outdoor,Lifestyle & Outdoor,11-50,Core ICP,62.38,Signal-scored inbound,2026-04-21,Lead,8.95,5.6,68.6,S. Kapoor,,,,,,,
1749,Northfield Baby III,Gadgets,Consumer Electronics,1-10,Beachhead,75.2,Outbound LinkedIn,2026-04-01,Lead,6.08,2.8,56.72,A. Chouhan,,,,,,,
1750,Foxglove Baby Goods II,Baby,Home & Family,11-50,Beachhead,88.9,Signal-scored inbound,2026-04-02,MQL,7.56,5.6,75.04,R. Iyer,2026-04-05,,,,,,
1751,Tiny Sprout Home Co II,Gadgets,Consumer Electronics,1-10,Beachhead,74.5,Signal-scored inbound,2026-04-28,MQL,5.8,7.0,68.2,S. Kapoor,2026-05-03,,,,,,
1752,Hearthstone Gadgets III,Outdoor,Lifestyle & Outdoor,51-200,Adjacent,46.97,Signal-scored inbound,2026-04-30,Lead,8.79,4.2,57.76,S. Kapoor,,,,,,,
1753,Lumen Home Co,Pet,Lifestyle & Outdoor,11-50,Core ICP,50.67,Cold email sequence,2026-04-08,MQL,4.27,7.0,54.08,A. Chouhan,2026-04-09,,,,,,
1754,Tiny Sprout Baby,Skin,Health & Beauty,51-200,Core ICP,66.75,Cold email sequence,2026-04-18,Closed Lost,4.7,4.2,53.4,R. Iyer,2026-04-24,2026-05-02,2026-05-12,3500.0,2026-05-29,Lost,Went with in-house fix
1755,Coral & Co Gadgets III,Skin,Health & Beauty,11-50,Beachhead,79.38,Referral,2026-04-12,Lead,3.75,7.0,64.0,S. Kapoor,,,,,,,
